7132502,47304483,2017.04.26 04:30:00,2017.04.26 15:34:03,-4.38,USDJPY,1
7132501,47302087,2017.04.26 00:30:00,2017.04.26 18:42:49,-3.43,USDCHF,1
7132502,47318194,2017.04.26 16:30:00,2017.04.28 23:20:29,-0.59,USDJPY,0
7132501,47325598,2017.04.26 21:00:00,2017.04.28 23:20:30,-1.54,USDCHF,1
7132502,47393867,2017.05.02 01:00:00,2017.05.02 09:47:07,2.22,USDJPY,0
7132501,47375436,2017.05.01 00:15:04,2017.05.03 11:42:05,3.71,USDCHF,1
7132502,47403262,2017.05.02 11:45:01,2017.05.03 21:13:33,4.13,USDJPY,0
7132501,47426443,2017.05.03 15:00:00,2017.05.03 21:24:10,-4.31,USDCHF,1
7132501,47440523,2017.05.04 00:15:08,2017.05.04 18:57:04,5.25,USDCHF,1
7132501,47496282,2017.05.08 04:30:01,2017.05.08 12:40:33,-3.74,USDCHF,1
7132501,47509716,2017.05.08 14:45:00,2017.05.08 19:10:57,-5.46,USDCHF,1
7132502,47494023,2017.05.08 01:45:01,2017.05.09 10:02:16,5.24,USDJPY,0
7132501,47525114,2017.05.09 04:45:00,2017.05.09 12:06:11,2.04,USDCHF,0
7132502,47531955,2017.05.09 12:00:00,2017.05.09 15:50:21,-4.24,USDJPY,1
7132501,47535985,2017.05.09 14:45:00,2017.05.09 19:17:24,4.78,USDCHF,0
7132502,47540096,2017.05.09 17:00:00,2017.05.11 17:23:46,4.58,USDJPY,1
7132502,47596065,2017.05.11 23:15:00,2017.05.12 15:42:34,-4.24,USDJPY,0
7132501,47546407,2017.05.09 21:30:01,2017.05.12 17:41:20,-4.43,USDCHF,0
7132502,47606881,2017.05.12 15:45:00,2017.05.12 23:05:52,0.97,USDJPY,1
7132502,47615616,2017.05.15 00:15:01,2017.05.15 09:55:57,-3.8,USDJPY,1
7132501,47618582,2017.05.15 06:30:21,2017.05.15 12:13:30,2.16,USDCHF,1
7132502,47630024,2017.05.15 15:45:00,2017.05.15 20:58:53,-4.77,USDJPY,1
7132502,47639403,2017.05.15 22:45:00,2017.05.16 09:11:04,-3.96,USDJPY,0
7132502,47649959,2017.05.16 10:30:00,2017.05.17 01:39:11,-4.04,USDJPY,0
7132502,47678850,2017.05.17 09:30:00,2017.05.17 16:03:50,4.38,USDJPY,1
7132501,47669520,2017.05.16 21:00:01,2017.05.17 16:01:07,4.21,USDCHF,1
7132501,47733275,2017.05.18 20:00:00,2017.05.19 23:31:39,-4.630000000000001,USDCHF,0
7132502,47699558,2017.05.17 19:30:00,2017.05.19 23:31:42,0.74,USDJPY,1
7132501,47763464,2017.05.22 00:45:04,2017.05.22 09:57:08,-2.95,USDCHF,1
7132502,47766873,2017.05.22 07:00:00,2017.05.22 17:13:59,-4.13,USDJPY,0
7132501,47780111,2017.05.22 17:00:00,2017.05.22 18:25:27,-4.86,USDCHF,1
7132502,47784799,2017.05.22 20:45:01,2017.05.23 18:56:45,-5.35,USDJPY,1
7132501,47785598,2017.05.22 21:45:05,2017.05.23 21:50:31,2.93,USDCHF,0
7132501,47814440,2017.05.23 23:30:00,2017.05.25 10:26:38,3.71,USDCHF,1
7132501,47850090,2017.05.25 15:15:00,2017.05.26 16:49:52,-3.81,USDCHF,1
7132501,47877062,2017.05.26 17:30:00,2017.05.30 08:58:26,-6.04,USDCHF,1
7132501,47905851,2017.05.30 10:00:00,2017.05.30 11:08:15,2.91,USDCHF,1
7132502,47813268,2017.05.23 21:45:00,2017.05.30 18:30:09,-7.71,USDJPY,0
7132502,47931056,2017.05.31 02:15:00,2017.05.31 05:30:13,-2.54,USDJPY,1
7132502,47937017,2017.05.31 07:15:05,2017.05.31 17:05:52,4.1,USDJPY,1
7132501,47913434,2017.05.30 14:45:00,2017.05.31 17:57:33,5.96,USDCHF,1
7132502,47976857,2017.05.31 20:30:00,2017.06.01 15:15:02,-6.739999999999999,USDJPY,1
7132501,47978309,2017.05.31 22:00:00,2017.06.01 15:19:31,-4.54,USDCHF,1
7132502,47995424,2017.06.01 15:30:00,2017.06.02 15:34:23,-4.17,USDJPY,0
7132501,47998446,2017.06.01 16:45:00,2017.06.02 15:46:01,3.77,USDCHF,1
7132502,48044728,2017.06.05 02:45:01,2017.06.06 04:44:47,3.91,USDJPY,1
7132502,48096287,2017.06.06 09:45:06,2017.06.06 18:21:59,-3.73,USDJPY,0
7132502,48116862,2017.06.06 21:15:00,2017.06.08 02:47:02,4.91,USDJPY,0
7132502,48166450,2017.06.08 03:30:01,2017.06.08 08:49:15,3.17,USDJPY,1
7132502,48178974,2017.06.08 10:15:01,2017.06.08 15:09:12,5.47,USDJPY,0
7132501,48068336,2017.06.05 15:15:01,2017.06.08 15:47:00,-4.4,USDCHF,1
7132502,48246768,2017.06.09 09:45:00,2017.06.12 15:10:44,-4.92,USDJPY,0
7132502,48312481,2017.06.12 17:00:00,2017.06.14 13:06:15,-4.67,USDJPY,1
7132502,48379139,2017.06.14 14:15:05,2017.06.14 15:30:09,-3.17,USDJPY,0
7132502,48402704,2017.06.15 04:30:01,2017.06.15 15:30:25,-6.76,USDJPY,1
7132501,48207227,2017.06.08 17:45:00,2017.06.15 17:02:09,-9.389999999999999,USDCHF,1
7132501,48445070,2017.06.15 23:15:05,2017.06.16 22:22:03,1.61,USDCHF,1
7132502,48434984,2017.06.15 18:15:00,2017.06.16 22:22:01,-2.39,USDJPY,1
7100504,48870133,2017.07.04 11:00:01,2017.07.05 11:00:01,2.92,GBPUSD,1
7100504,48907690,2017.07.06 11:00:00,2017.07.06 12:53:37,-4.94,GBPUSD,1
7100504,49022833,2017.07.12 11:00:00,2017.07.12 14:45:40,6.56,GBPUSD,0
7100504,49076095,2017.07.13 11:00:00,2017.07.14 11:00:00,-2.12,GBPUSD,1
7100504,49211440,2017.07.18 11:00:00,2017.07.18 11:30:04,6.5,GBPUSD,1
7100504,49252563,2017.07.19 11:00:00,2017.07.20 11:00:00,-2.24,GBPUSD,0
7100504,49279659,2017.07.20 11:00:00,2017.07.20 13:24:17,-4.88,GBPUSD,0
7100504,49314273,2017.07.21 11:00:00,2017.07.24 11:00:00,-1.87,GBPUSD,1
7100503,49373754,2017.07.26 10:00:00,2017.07.26 21:12:59,6.56,GBPUSD,0
7100503,49395257,2017.07.27 10:00:00,2017.07.27 18:33:09,6.53,GBPUSD,1
7100504,49396457,2017.07.27 11:00:01,2017.07.27 18:42:46,6.58,GBPUSD,1
7100503,49429884,2017.07.31 10:00:00,2017.07.31 17:58:47,6.53,GBPUSD,0
7100503,49448836,2017.08.01 10:00:00,2017.08.02 10:00:00,-0.05,GBPUSD,0
7100504,49467536,2017.08.02 11:00:00,2017.08.03 11:00:00,-0.21,GBPUSD,1
7100504,49603064,2017.08.09 11:00:00,2017.08.10 11:00:00,4.65,GBPUSD,1
7100503,49693500,2017.08.14 10:00:00,2017.08.15 10:00:00,-5.199999999999999,GBPUSD,0
7100503,49717204,2017.08.15 10:00:00,2017.08.15 13:02:17,-6.11,GBPUSD,0
7100503,49757797,2017.08.16 10:00:00,2017.08.16 19:31:58,-1.39,GBPUSD,0
7100504,49761552,2017.08.16 11:00:01,2017.08.17 11:00:01,3.91,GBPUSD,0
