8132305,167048163,2019.02.25 14:15:00,2019.02.25 17:01:55,14.2,USDCAD,0
8132304,167046378,2019.02.25 10:45:06,2019.02.25 18:29:30,14.06,USDJPY,0
8132318,167048170,2019.02.25 14:15:01,2019.02.25 18:34:05,-10.92,CHFJPY,1
8132309,167051321,2019.02.25 20:00:00,2019.02.25 20:36:49,-0.15,EURCHF,0
8132308,167048479,2019.02.25 15:00:00,2019.02.25 20:36:48,0.09,EURAUD,1
8132315,167051241,2019.02.25 19:45:00,2019.02.25 20:36:48,-0.38,AUDCAD,1
8132312,167073172,2019.02.28 06:30:04,2019.02.28 15:23:43,15.23,CADJPY,1
8132320,167078599,2019.02.28 15:45:00,2019.02.28 21:56:29,15.98,EURCAD,1
8132314,167074656,2019.02.28 10:30:00,2019.02.28 23:01:03,-10.68,AUDNZD,0
8132312,167082110,2019.02.28 23:00:00,2019.03.01 05:09:17,-10.59,CADJPY,1
8132312,167085752,2019.03.01 12:00:00,2019.03.01 15:20:04,15.18,CADJPY,1
8132314,167090325,2019.03.01 21:00:00,2019.03.01 23:00:00,2.71,AUDNZD,0
8132320,167089911,2019.03.01 19:30:00,2019.03.01 23:00:00,-1.37,EURCAD,1
8132329,167048163,2019.02.25 14:15:00,2019.02.25 17:01:55,14.2,USDCAD,0
8132329,167046378,2019.02.25 10:45:06,2019.02.25 18:29:30,14.06,USDJPY,0
8132329,167048170,2019.02.25 14:15:01,2019.02.25 18:34:05,-10.92,CHFJPY,1
8132329,167051321,2019.02.25 20:00:00,2019.02.25 20:36:49,-0.15,EURCHF,0
8132329,167048479,2019.02.25 15:00:00,2019.02.25 20:36:48,0.09,EURAUD,1
8132329,167048479,2019.02.25 15:15:00,2019.02.25 20:36:48,0.15,EURAUD,0
